"Date","Time","Cloud Condition","Rain Condition","Brightness Condition","Cloud Value","Cloud Sensor Temperature","Rain Value","Brightness Value","Ambient Temperature","Rain Heating Percentage","Rain Sensor Temperature","Heating Status","Switch Status","Read Cycle","Timeout Errors","Safe Status","Wind Condition","Wind Value",
"2018-06-22","19:28:46","Clear","Dry","Very Light","-18,3","16,5","2688","1","16,5","18%","20,7","","Opened","3,697","0","Safe","Very Windy","14,3",
"2018-06-22","19:28:56","Clear","Dry","Very Light","-17,6","16,5","2688","1","16,5","18%","20,8","","Opened","3,697","0","Safe","Very Windy","13,8",
"2018-06-22","19:29:06","Clear","Dry","Very Light","-16,5","16,6","2688","1","16,6","18%","21,0","","Opened","3,697","0","Safe","Very Windy","11,7",
"2018-06-22","19:29:16","Clear","Dry","Very Light","-16,4","16,7","2688","1","16,7","18%","21,3","","Opened","3,698","0","Safe","Windy","9,5",
"2018-06-22","19:29:26","Clear","Dry","Very Light","-17,0","16,8","2688","1","16,8","18%","21,4","","Opened","3,744","0","Safe","Windy","9,0",
"2018-06-22","19:29:36","Clear","Dry","Very Light","-18,3","16,8","2688","1","16,8","18%","21,4","","Opened","3,697","0","Safe","Windy","7,7",
"2018-06-22","19:29:46","Clear","Dry","Very Light","-18,3","16,7","2688","1","16,7","18%","21,4","Heating DOWN","Opened","3,696","0","Safe","Windy","7,8",
"2018-06-22","19:29:56","Clear","Dry","Very Light","-17,9","16,7","2688","1","16,7","17%","21,4","Heating DOWN","Opened","3,697","0","Safe","Windy","8,8",
"2018-06-22","19:30:06","Clear","Dry","Very Light","-17,5","16,7","2688","1","16,7","16%","21,3","","Opened","3,698","0","Safe","Windy","9,5",
"2018-06-22","19:30:17","Clear","Dry","Very Light","-16,6","16,8","2688","1","16,8","16%","21,4","","Opened","3,697","0","Safe","Windy","9,5",
"2018-06-22","19:30:27","Clear","Dry","Very Light","-17,9","16,8","2688","1","16,8","16%","21,4","","Opened","3,745","0","Safe","Very Windy","10,3",
"2018-06-22","19:30:37","Clear","Dry","Very Light","-17,8","16,8","2688","1","16,8","16%","21,4","","Opened","3,697","0","Safe","Very Windy","10,3",
"2018-06-22","19:30:47","Clear","Dry","Very Light","-17,0","16,8","2688","1","16,8","16%","21,5","Heating DOWN","Opened","3,697","0","Safe","Windy","9,0",
"2018-06-22","19:30:57","Clear","Dry","Very Light","-17,8","16,9","2688","0","16,9","15%","21,5","","Opened","3,697","0","Safe","Windy","8,3",
"2018-06-22","19:31:07","Clear","Dry","Very Light","-17,7","16,9","2688","0","16,9","15%","21,5","","Opened","3,698","0","Safe","Windy","8,3",
"2018-06-22","19:31:17","Clear","Dry","Very Light","-17,8","16,9","2688","1","16,9","15%","21,6","Heating DOWN","Opened","3,697","0","Safe","Windy","9,0",
"2018-06-22","19:31:27","Clear","Dry","Very Light","-17,6","16,9","2688","1","16,9","14%","21,5","","Opened","3,744","0","Safe","Windy","8,8",
"2018-06-22","19:31:37","Clear","Dry","Very Light","-18,0","16,9","2688","1","16,9","14%","21,4","","Opened","3,698","0","Safe","Windy","9,0",
"2018-06-22","19:31:47","Clear","Dry","Very Light","-18,4","16,9","2688","1","16,9","14%","21,3","","Opened","3,697","0","Safe","Windy","10,0",
"2018-06-22","19:31:57","Clear","Dry","Very Light","-19,6","16,8","2688","1","16,8","14%","21,1","","Opened","3,697","0","Safe","Very Windy","10,7",
"2018-06-22","19:32:07","Clear","Dry","Very Light","-19,6","16,8","2688","1","16,8","14%","21,0","","Opened","3,697","0","Safe","Very Windy","12,5",
"2018-06-22","19:32:17","Clear","Dry","Very Light","-19,5","16,8","2688","1","16,8","14%","20,9","","Opened","3,697","0","Safe","Very Windy","14,0",
"2018-06-22","19:32:27","Clear","Dry","Very Light","-19,0","16,7","2688","1","16,7","14%","20,8","","Opened","3,744","0","Safe","Very Windy","14,5",
"2018-06-22","19:32:37","Clear","Dry","Very Light","-19,3","16,6","2688","1","16,6","14%","20,6","Heating UP","Opened","3,698","0","Safe","Very Windy","15,0",
"2018-06-22","19:32:47","Clear","Dry","Very Light","-19,8","16,6","2688","1","16,6","15%","20,6","Heating UP","Opened","3,697","0","Safe","Very Windy","16,2",
"2018-06-22","19:32:57","Clear","Dry","Very Light","-20,0","16,5","2688","1","16,5","16%","20,4","Heating UP","Opened","3,696","0","Safe","Very Windy","17,0",
"2018-06-22","19:33:07","Clear","Dry","Very Light","-19,1","16,4","2688","1","16,4","17%","20,4","Heating UP","Opened","3,698","0","Safe","Very Windy","16,8",
"2018-06-22","19:33:17","Clear","Dry","Very Light","-17,8","16,4","2688","1","16,4","18%","20,4","Heating UP","Opened","3,697","0","Safe","Very Windy","15,8",
"2018-06-22","19:33:27","Clear","Dry","Very Light","-17,9","16,5","2688","1","16,5","19%","20,6","","Opened","3,744","0","Safe","Very Windy","15,5",
"2018-06-22","19:33:37","Clear","Dry","Very Light","-18,5","16,5","2688","1","16,5","19%","20,6","","Opened","3,697","0","Safe","Very Windy","15,3",
"2018-06-22","19:33:47","Clear","Dry","Very Light","-18,2","16,5","2688","1","16,5","19%","20,7","","Opened","3,698","0","Safe","Very Windy","14,3",
"2018-06-22","19:33:57","Clear","Dry","Very Light","-18,4","16,5","2688","1","16,5","19%","20,8","","Opened","3,697","0","Safe","Very Windy","13,2",
"2018-06-22","19:34:07","Clear","Dry","Very Light","-17,5","16,5","2688","1","16,5","19%","20,9","","Opened","3,696","0","Safe","Very Windy","11,5",
"2018-06-22","19:34:17","Clear","Dry","Very Light","-17,1","16,5","2688","1","16,5","19%","21,0","","Opened","3,697","0","Safe","Very Windy","11,2",
"2018-06-22","19:34:27","Clear","Dry","Very Light","-17,4","16,5","2688","0","16,5","19%","21,1","","Opened","3,744","0","Safe","Very Windy","10,8",
"2018-06-22","19:34:37","Clear","Dry","Very Light","-17,6","16,6","2688","0","16,6","19%","21,2","","Opened","3,699","0","Safe","Very Windy","10,5",
"2018-06-22","19:34:47","Clear","Dry","Very Light","-17,3","16,6","2688","0","16,6","19%","21,3","Heating DOWN","Opened","3,697","0","Safe","Windy","9,8",
"2018-06-22","19:34:57","Clear","Dry","Very Light","-18,0","16,6","2688","0","16,6","18%","21,3","Heating DOWN","Opened","3,697","0","Safe","Windy","9,7",
"2018-06-22","19:35:07","Clear","Dry","Very Light","-17,5","16,6","2688","1","16,6","17%","21,3","Heating DOWN","Opened","3,697","0","Safe","Very Windy","10,7",
"2018-06-22","19:35:17","Clear","Dry","Very Light","-17,9","16,6","2688","0","16,6","16%","21,2","","Opened","3,696","0","Safe","Very Windy","11,2",
"2018-06-22","19:35:27","Clear","Dry","Very Light","-17,1","16,6","2688","1","16,6","16%","21,2","","Opened","3,744","0","Safe","Very Windy","11,2",
"2018-06-22","19:35:37","Clear","Dry","Very Light","-16,7","16,6","2688","1","16,6","16%","21,2","","Opened","3,697","0","Safe","Very Windy","10,3",
"2018-06-22","19:35:47","Clear","Dry","Very Light","-18,1","16,7","2688","0","16,7","16%","21,2","","Opened","3,699","0","Safe","Very Windy","11,0",
"2018-06-22","19:35:57","Clear","Dry","Very Light","-18,6","16,6","2688","0","16,6","16%","21,0","","Opened","3,697","0","Safe","Very Windy","11,7",
"2018-06-22","19:36:07","Clear","Dry","Very Light","-17,4","16,6","2688","1","16,6","16%","21,0","","Opened","3,697","0","Safe","Very Windy","10,7",
"2018-06-22","19:36:17","Clear","Dry","Very Light","-18,2","16,6","2688","1","16,6","16%","21,0","","Opened","3,698","0","Safe","Very Windy","11,3",
"2018-06-22","19:36:27","Clear","Dry","Very Light","-18,7","16,5","2688","0","16,5","16%","20,9","","Opened","3,743","0","Safe","Very Windy","12,0",
"2018-06-22","19:36:37","Clear","Dry","Very Light","-17,7","16,5","2688","1","16,5","16%","20,9","","Opened","3,697","0","Safe","Very Windy","13,0",
"2018-06-22","19:36:47","Clear","Dry","Very Light","-17,4","16,5","2688","0","16,5","16%","20,9","","Opened","3,697","0","Safe","Very Windy","12,0",
"2018-06-22","19:36:57","Clear","Dry","Very Light","-18,1","16,6","2688","0","16,6","16%","20,9","","Opened","3,698","0","Safe","Very Windy","11,3",
"2018-06-22","19:37:07","Clear","Dry","Very Light","-18,7","16,5","2688","1","16,5","16%","20,8","","Opened","3,698","0","Safe","Very Windy","12,3",
"2018-06-22","19:37:17","Clear","Dry","Very Light","-17,5","16,5","2688","0","16,5","16%","20,8","","Opened","3,697","0","Safe","Very Windy","11,3",
"2018-06-22","19:37:27","Clear","Dry","Very Light","-16,8","16,6","2688","0","16,6","16%","20,9","","Opened","3,744","0","Safe","Very Windy","10,5",
"2018-06-22","19:37:37","Clear","Dry","Very Light","-16,4","16,6","2688","0","16,6","16%","21,0","","Opened","3,696","0","Safe","Windy","9,2",
"2018-06-22","19:37:47","Clear","Dry","Very Light","-16,8","16,7","2688","1","16,7","16%","21,1","","Opened","3,697","0","Safe","Windy","8,8",
"2018-06-22","19:37:57","Clear","Dry","Very Light","-16,3","16,8","2688","1","16,8","16%","21,2","","Opened","3,698","0","Safe","Windy","7,7",
"2018-06-22","19:38:07","Clear","Dry","Very Light","-17,0","16,8","2688","1","16,8","16%","21,3","","Opened","3,698","0","Safe","Windy","6,7",
"2018-06-22","19:38:17","Clear","Dry","Very Light","-16,5","16,8","2688","1","16,8","16%","21,3","","Opened","3,697","0","Safe","Windy","5,8",
"2018-06-22","19:38:27","Clear","Dry","Very Light","-16,3","16,8","2688","0","16,8","16%","21,3","","Opened","3,743","0","Safe","Windy","5,5",
"2018-06-22","19:38:37","Clear","Dry","Very Light","-16,8","16,8","2688","1","16,8","16%","21,3","","Opened","3,697","0","Safe","Windy","5,5",
"2018-06-22","19:38:47","Clear","Dry","Very Light","-16,6","16,9","2688","1","16,9","16%","21,3","","Opened","3,698","0","Safe","Windy","5,5",
"2018-06-22","19:38:57","Clear","Dry","Very Light","-15,9","16,9","2688","1","16,9","16%","21,3","","Opened","3,697","0","Safe","Windy","5,7",
"2018-06-22","19:39:07","Clear","Dry","Very Light","-15,6","17,0","2688","1","17,0","16%","21,5","","Opened","3,697","0","Safe","Calm","4,8",
"2018-06-22","19:39:17","Clear","Dry","Very Light","-15,6","17,0","2688","1","17,0","16%","21,5","","Opened","3,697","0","Safe","Calm","4,7",
"2018-06-22","19:39:27","Clear","Dry","Very Light","-16,1","17,1","2688","1","17,1","16%","21,7","Heating DOWN","Opened","3,744","0","Safe","Calm","4,5",
"2018-06-22","19:39:37","Clear","Dry","Very Light","-18,0","17,0","2688","0","17,0","15%","21,4","","Opened","3,696","0","Safe","Windy","5,7",
"2018-06-22","19:39:47","Clear","Dry","Very Light","-18,5","17,0","2688","1","17,0","15%","21,4","","Opened","3,697","0","Safe","Windy","8,0",
"2018-06-22","19:39:57","Clear","Dry","Very Light","-17,8","16,9","2688","1","16,9","15%","21,3","","Opened","3,697","0","Safe","Windy","9,3",
"2018-06-22","19:40:07","Clear","Dry","Very Light","-16,0","17,0","2688","1","17,0","15%","21,4","","Opened","3,698","0","Safe","Windy","10,0",
"2018-06-22","19:40:17","Clear","Dry","Very Light","-17,1","17,0","2688","1","17,0","15%","21,3","","Opened","3,698","0","Safe","Very Windy","11,0",
"2018-06-22","19:40:27","Clear","Dry","Very Light","-16,6","17,0","2688","1","17,0","15%","21,3","","Opened","3,744","0","Safe","Very Windy","11,8",
"2018-06-22","19:40:37","Clear","Dry","Very Light","-18,4","16,9","2688","1","16,9","15%","21,2","","Opened","3,697","0","Safe","Very Windy","12,8",
"2018-06-22","19:40:47","Clear","Dry","Very Light","-17,7","16,9","2688","1","16,9","15%","21,2","","Opened","3,696","0","Safe","Very Windy","12,3",
"2018-06-22","19:40:57","Clear","Dry","Very Light","-18,6","16,8","2688","1","16,8","15%","20,9","","Opened","3,697","0","Safe","Very Windy","12,8",
"2018-06-22","19:41:07","Clear","Dry","Very Light","-17,4","16,7","2688","1","16,7","15%","20,9","","Opened","3,697","0","Safe","Very Windy","13,3",
"2018-06-22","19:41:17","Clear","Dry","Very Light","-17,6","16,8","2688","0","16,8","15%","20,9","","Opened","3,698","0","Safe","Very Windy","13,7",
"2018-06-22","19:41:27","Clear","Dry","Very Light","-18,5","16,7","2688","1","16,7","15%","20,8","","Opened","3,744","0","Safe","Very Windy","14,3",
"2018-06-22","19:41:37","Clear","Dry","Very Light","-18,6","16,7","2688","1","16,7","15%","20,7","Heating UP","Opened","3,697","0","Safe","Very Windy","14,3",
"2018-06-22","19:41:47","Clear","Dry","Very Light","-18,6","16,5","2688","0","16,5","16%","20,5","Heating UP","Opened","3,697","0","Safe","Very Windy","14,5",
"2018-06-22","19:41:57","Clear","Dry","Very Light","-19,3","16,5","2688","0","16,5","17%","20,4","Heating UP","Opened","3,698","0","Safe","Very Windy","15,3",
"2018-06-22","19:42:07","Clear","Dry","Very Light","-18,2","16,3","2688","0","16,3","18%","20,3","Heating UP","Opened","3,698","0","Safe","Very Windy","16,3",
"2018-06-22","19:42:17","Clear","Dry","Very Light","-17,8","16,3","2688","0","16,3","19%","20,4","","Opened","3,697","0","Safe","Very Windy","17,0",
"2018-06-22","19:42:27","Clear","Dry","Very Light","-17,1","16,3","2688","0","16,3","19%","20,4","","Opened","3,745","0","Safe","Very Windy","16,3",
"2018-06-22","19:42:37","Clear","Dry","Very Light","-15,4","16,4","2688","1","16,4","19%","20,6","","Opened","3,697","0","Safe","Very Windy","14,0",
"2018-06-22","19:42:47","Clear","Dry","Very Light","-16,2","16,4","2688","1","16,4","19%","20,8","","Opened","3,697","0","Safe","Very Windy","12,3",
"2018-06-22","19:42:57","Clear","Dry","Very Light","-15,6","16,5","2688","1","16,5","19%","20,9","","Opened","3,698","0","Safe","Windy","9,8",
"2018-06-22","19:43:08","Clear","Dry","Very Light","-16,1","16,5","2688","1","16,5","19%","21,0","","Opened","3,698","0","Safe","Windy","9,3",
"2018-06-22","19:43:18","Clear","Dry","Very Light","-15,2","16,5","2688","1","16,5","19%","21,1","","Opened","3,697","0","Safe","Windy","8,0",
"2018-06-22","19:43:28","Clear","Dry","Very Light","-15,7","16,6","2688","0","16,6","19%","21,2","","Opened","3,744","0","Safe","Windy","8,3",
"2018-06-22","19:43:38","Clear","Dry","Very Light","-15,4","16,6","2688","1","16,6","19%","21,3","Heating DOWN","Opened","3,699","0","Safe","Windy","9,7",
"2018-06-22","19:43:48","Clear","Dry","Very Light","-14,2","16,6","2688","1","16,6","18%","21,3","","Opened","3,697","0","Safe","Windy","9,3",
"2018-06-22","19:43:58","Clear","Dry","Very Light","-15,2","16,7","2688","1","16,7","18%","21,4","Heating DOWN","Opened","3,697","0","Safe","Very Windy","10,5",
"2018-06-22","19:44:08","Clear","Dry","Very Light","-14,8","16,7","2688","1","16,7","17%","21,4","Heating DOWN","Opened","3,697","0","Safe","Windy","9,8",
"2018-06-22","19:44:18","Clear","Dry","Very Light","-14,9","16,7","2688","1","16,7","16%","21,4","Heating DOWN","Opened","3,698","0","Safe","Very Windy","10,2",
"2018-06-22","19:44:28","Clear","Dry","Very Light","-14,5","16,7","2688","1","16,7","15%","21,4","Heating DOWN","Opened","3,744","0","Safe","Windy","9,5",
"2018-06-22","19:44:38","Clear","Dry","Very Light","-14,7","16,8","2688","1","16,8","14%","21,4","","Opened","3,697","0","Safe","Windy","8,8",
"2018-06-22","19:44:48","Clear","Dry","Very Light","-16,0","16,6","2688","0","16,6","14%","21,1","","Opened","3,698","0","Safe","Very Windy","10,2",
"2018-06-22","19:44:58","Clear","Dry","Very Light","-15,9","16,6","2688","1","16,6","14%","21,0","","Opened","3,697","0","Safe","Very Windy","10,5",
"2018-06-22","19:45:08","Clear","Dry","Very Light","-15,1","16,5","2688","0","16,5","14%","20,8","","Opened","3,698","0","Safe","Very Windy","11,2",
"2018-06-22","19:45:18","Clear","Dry","Very Light","-14,3","16,6","2688","1","16,6","14%","20,7","","Opened","3,697","0","Safe","Very Windy","11,3",
"2018-06-22","19:45:28","Clear","Dry","Very Light","-14,7","16,4","2688","1","16,4","14%","20,5","Heating UP","Opened","3,745","0","Safe","Very Windy","11,7",
"2018-06-22","19:45:38","Clear","Dry","Very Light","-15,0","16,4","2688","1","16,4","15%","20,4","Heating UP","Opened","3,697","0","Safe","Very Windy","13,0",
"2018-06-22","19:45:48","Clear","Dry","Very Light","-13,4","16,3","2688","1","16,3","16%","20,2","Heating UP","Opened","3,696","0","Safe","Very Windy","12,5",
"2018-06-22","19:45:58","Clear","Dry","Very Light","-16,4","16,2","2688","1","16,2","17%","20,1","Heating UP","Opened","3,699","0","Safe","Very Windy","13,8",
"2018-06-22","19:46:08","Clear","Dry","Very Light","-14,8","16,0","2688","1","16,0","18%","19,9","Heating UP","Opened","3,697","0","Safe","Very Windy","14,2",
"2018-06-22","19:46:18","Clear","Dry","Very Light","-14,2","15,9","2688","0","15,9","19%","19,8","Heating UP","Opened","3,697","0","Safe","Very Windy","14,7",
"2018-06-22","19:46:28","Clear","Dry","Very Light","-13,6","15,7","2688","1","15,7","20%","19,8","Heating UP","Opened","3,744","0","Safe","Very Windy","15,3",
"2018-06-22","19:46:38","Clear","Dry","Very Light","-12,6","15,7","2688","1","15,7","21%","19,8","Heating UP","Opened","3,697","0","Safe","Very Windy","14,2",
"2018-06-22","19:46:48","Clear","Dry","Very Light","-11,9","15,6","2688","1","15,6","22%","19,9","","Opened","3,698","0","Safe","Very Windy","13,8",
"2018-06-22","19:46:58","Clear","Dry","Very Light","-11,0","15,6","2688","1","15,6","22%","20,1","","Opened","3,696","0","Safe","Very Windy","11,0",
"2018-06-22","19:47:08","Clear","Dry","Very Light","-10,2","15,6","2688","1","15,6","22%","20,1","","Opened","3,698","0","Safe","Windy","9,3",
"2018-06-22","19:47:18","Clear","Dry","Very Light","-10,2","15,6","2688","1","15,6","22%","20,2","","Opened","3,697","0","Safe","Windy","8,7",
"2018-06-22","19:47:28","Clear","Dry","Very Light","-9,9","15,5","2688","1","15,5","22%","20,2","","Opened","3,744","0","Safe","Windy","8,3",
"2018-06-22","19:47:38","Clear","Dry","Very Light","-9,4","15,4","2688","1","15,4","22%","20,1","","Opened","3,698","0","Safe","Windy","8,7",
"2018-06-22","19:47:48","Clear","Dry","Very Light","-8,8","15,4","2688","1","15,4","22%","20,2","Heating DOWN","Opened","3,697","0","Safe","Windy","9,3",
"2018-06-22","19:47:58","Clear","Dry","Very Light","-8,5","15,4","2688","1","15,4","21%","20,2","Heating DOWN","Opened","3,697","0","Safe","Very Windy","10,3",
"2018-06-22","19:48:08","Clear","Dry","Very Light","-7,6","15,4","2688","0","15,4","20%","20,3","Heating DOWN","Opened","3,696","0","Safe","Very Windy","10,7",
"2018-06-22","19:48:18","Clear","Dry","Very Light","-7,8","15,4","2688","0","15,4","19%","20,3","Heating DOWN","Opened","3,698","0","Safe","Very Windy","11,0",
"2018-06-22","19:48:28","Clear","Dry","Very Light","-7,5","15,4","2688","0","15,4","18%","20,2","","Opened","3,744","0","Safe","Very Windy","10,3",
"2018-06-22","19:48:38","Clear","Dry","Very Light","-7,5","15,3","2688","1","15,3","18%","20,1","","Opened","3,697","0","Safe","Very Windy","10,7",
"2018-06-22","19:48:48","Clear","Dry","Very Light","-6,0","15,4","2688","1","15,4","18%","20,2","Heating DOWN","Opened","3,682","0","Safe","Windy","10,0",
"2018-06-22","19:48:58","Clear","Dry","Very Light","-5,9","15,5","2688","0","15,5","17%","20,3","Heating DOWN","Opened","3,682","0","Safe","Windy","9,5",
"2018-06-22","19:49:08","Clear","Dry","Very Light","-5,6","15,5","2688","1","15,5","16%","20,3","Heating DOWN","Opened","3,681","0","Safe","Windy","9,2",
"2018-06-22","19:49:18","Clear","Dry","Very Light","-6,2","15,6","2688","1","15,6","15%","20,3","","Opened","3,681","0","Safe","Windy","7,8",
"2018-06-22","19:49:28","Clear","Dry","Very Light","-6,3","15,7","2688","1","15,7","15%","20,3","","Opened","3,745","0","Safe","Windy","7,7",
"2018-06-22","19:49:38","Clear","Dry","Very Light","-7,3","15,7","2688","1","15,7","15%","20,1","","Opened","3,697","0","Safe","Windy","7,7",
"2018-06-22","19:49:48","Clear","Dry","Very Light","-8,3","15,8","2688","1","15,8","15%","20,0","","Opened","3,697","0","Safe","Windy","9,0",
"2018-06-22","19:49:58","Clear","Dry","Very Light","-8,4","15,8","2688","1","15,8","15%","19,9","Heating UP","Opened","3,697","0","Safe","Windy","9,7",
"2018-06-22","19:50:08","Clear","Dry","Very Light","-8,4","15,9","2688","1","15,9","16%","20,0","","Opened","3,698","0","Safe","Very Windy","10,7",
"2018-06-22","19:50:18","Clear","Dry","Very Light","-9,9","15,9","2688","0","15,9","16%","19,9","Heating UP","Opened","3,697","0","Safe","Very Windy","12,5",
"2018-06-22","19:50:28","Clear","Dry","Very Light","-10,2","15,9","2688","1","15,9","17%","20,1","","Opened","3,743","0","Safe","Very Windy","12,7",
"2018-06-22","19:50:38","Clear","Dry","Very Light","-10,8","16,0","2688","0","16,0","17%","20,2","","Opened","3,698","0","Safe","Very Windy","11,5",
"2018-06-22","19:50:48","Clear","Dry","Very Light","-12,0","16,1","2688","1","16,1","17%","20,4","","Opened","3,698","0","Safe","Very Windy","10,3",
"2018-06-22","19:50:58","Clear","Dry","Very Light","-11,6","16,1","2688","1","16,1","17%","20,5","","Opened","3,697","0","Safe","Windy","9,0",
"2018-06-22","19:51:08","Clear","Dry","Very Light","-13,1","16,1","2688","1","16,1","17%","20,6","","Opened","3,696","0","Safe","Windy","8,2",
"2018-06-22","19:51:18","Clear","Dry","Very Light","-14,7","16,1","2688","1","16,1","17%","20,6","","Opened","3,697","0","Safe","Windy","7,8",
"2018-06-22","19:51:28","Clear","Dry","Very Light","-16,5","16,1","2688","1","16,1","17%","20,5","","Opened","3,745","0","Safe","Windy","10,0",
"2018-06-22","19:51:38","Clear","Dry","Very Light","-16,7","16,0","2688","1","16,0","17%","20,4","","Opened","3,696","0","Safe","Very Windy","12,3",
"2018-06-22","19:51:48","Clear","Dry","Very Light","-18,8","15,8","2688","0","15,8","17%","20,2","","Opened","3,697","0","Safe","Very Windy","13,8",
"2018-06-22","19:51:58","Clear","Dry","Very Light","-17,5","15,7","2688","1","15,7","17%","20,1","","Opened","3,697","0","Safe","Very Windy","14,5",
"2018-06-22","19:52:08","Clear","Dry","Very Light","-18,1","15,7","2688","1","15,7","17%","20,0","","Opened","3,697","0","Safe","Very Windy","15,8",
"2018-06-22","19:52:18","Clear","Dry","Very Light","-18,2","15,7","2688","1","15,7","17%","20,0","","Opened","3,696","0","Safe","Very Windy","15,8",
"2018-06-22","19:52:28","Clear","Dry","Very Light","-17,9","15,7","2688","1","15,7","17%","20,0","","Opened","3,744","0","Safe","Very Windy","13,7",
"2018-06-22","19:52:38","Clear","Dry","Very Light","-19,4","15,7","2688","1","15,7","17%","19,9","","Opened","3,698","0","Safe","Very Windy","13,2",
"2018-06-22","19:52:48","Clear","Dry","Very Light","-18,6","15,6","2688","1","15,6","17%","19,8","","Opened","3,696","0","Safe","Very Windy","11,7",
"2018-06-22","19:52:58","Clear","Dry","Very Light","-18,0","15,6","2688","0","15,6","17%","19,9","","Opened","3,697","0","Safe","Very Windy","11,3",
"2018-06-22","19:53:08","Clear","Dry","Very Light","-18,3","15,7","2688","1","15,7","17%","20,0","","Opened","3,697","0","Safe","Very Windy","10,3",
"2018-06-22","19:53:18","Clear","Dry","Very Light","-18,5","15,7","2688","1","15,7","17%","20,0","","Opened","3,698","0","Safe","Windy","10,0",
"2018-06-22","19:53:28","Clear","Dry","Very Light","-18,2","15,7","2688","1","15,7","17%","20,0","","Opened","3,743","0","Safe","Windy","10,0",
"2018-06-22","19:53:38","Clear","Dry","Very Light","-18,9","15,7","2688","0","15,7","17%","20,1","","Opened","3,697","0","Safe","Windy","9,2",
"2018-06-22","19:53:48","Clear","Dry","Very Light","-19,5","15,7","2688","1","15,7","17%","20,0","","Opened","3,699","0","Safe","Windy","9,5",
"2018-06-22","19:53:58","Clear","Dry","Very Light","-18,9","15,7","2688","1","15,7","17%","20,0","","Opened","3,696","0","Safe","Windy","10,0",
"2018-06-22","19:54:08","Clear","Dry","Very Light","-18,2","15,7","2688","1","15,7","17%","20,1","","Opened","3,697","0","Safe","Windy","9,7",
"2018-06-22","19:54:18","Clear","Dry","Very Light","-18,9","15,7","2688","1","15,7","17%","20,1","","Opened","3,698","0","Safe","Windy","9,7",
"2018-06-22","19:54:28","Clear","Dry","Very Light","-19,1","15,7","2688","1","15,7","17%","20,1","","Opened","3,744","0","Safe","Very Windy","10,7",
"2018-06-22","19:54:38","Clear","Dry","Very Light","-19,0","15,7","2688","1","15,7","17%","20,0","","Opened","3,696","0","Safe","Very Windy","10,2",
"2018-06-22","19:54:48","Clear","Dry","Very Light","-19,3","15,7","2688","0","15,7","17%","20,0","","Opened","3,697","0","Safe","Very Windy","10,3",
"2018-06-22","19:54:58","Clear","Dry","Very Light","-18,5","15,7","2688","1","15,7","17%","20,0","","Opened","3,699","0","Safe","Very Windy","10,2",
"2018-06-22","19:55:08","Clear","Dry","Very Light","-19,3","15,7","2688","1","15,7","17%","20,0","","Opened","3,696","0","Safe","Very Windy","11,0",
"2018-06-22","19:55:18","Clear","Dry","Very Light","-18,5","15,7","2688","1","15,7","17%","20,0","","Opened","3,697","0","Safe","Very Windy","10,5",
"2018-06-22","19:55:29","Clear","Dry","Very Light","-19,3","15,7","2688","1","15,7","17%","20,0","","Opened","3,743","0","Safe","Very Windy","10,5",
"2018-06-22","19:55:39","Clear","Dry","Very Light","-18,4","15,7","2688","1","15,7","17%","20,0","","Opened","3,697","0","Safe","Very Windy","10,5",
"2018-06-22","19:55:49","Clear","Dry","Very Light","-18,7","15,7","2688","1","15,7","17%","20,0","","Opened","3,699","0","Safe","Very Windy","10,2",
"2018-06-22","19:55:59","Clear","Dry","Very Light","-18,1","15,7","2688","1","15,7","17%","20,1","","Opened","3,696","0","Safe","Windy","9,7",
"2018-06-22","19:56:09","Clear","Dry","Very Light","-18,3","15,7","2688","0","15,7","17%","20,1","","Opened","3,697","0","Safe","Windy","9,3",
"2018-06-22","19:56:19","Clear","Dry","Very Light","-19,6","15,7","2688","1","15,7","17%","20,1","","Opened","3,697","0","Safe","Very Windy","10,3",
"2018-06-22","19:56:29","Clear","Dry","Very Light","-19,0","15,7","2688","0","15,7","17%","20,1","","Opened","3,744","0","Safe","Windy","9,7",
"2018-06-22","19:56:39","Clear","Dry","Very Light","-18,5","15,7","2688","1","15,7","17%","20,1","","Opened","3,696","0","Safe","Windy","9,5",
"2018-06-22","19:56:49","Clear","Dry","Very Light","-18,2","15,7","2688","1","15,7","17%","20,1","","Opened","3,697","0","Safe","Windy","9,0",
"2018-06-22","19:56:59","Clear","Dry","Very Light","-17,9","15,7","2688","1","15,7","17%","20,2","","Opened","3,698","0","Safe","Windy","8,7",
"2018-06-22","19:57:09","Clear","Dry","Very Light","-18,3","15,8","2688","1","15,8","17%","20,2","","Opened","3,696","0","Safe","Windy","8,3",
"2018-06-22","19:57:19","Clear","Dry","Very Light","-17,4","15,8","2688","1","15,8","17%","20,4","","Opened","3,697","0","Safe","Windy","6,7",
"2018-06-22","19:57:29","Clear","Dry","Very Light","-18,6","15,8","2688","0","15,8","17%","20,4","","Opened","3,744","0","Safe","Windy","6,5",
"2018-06-22","19:57:39","Clear","Dry","Very Light","-19,5","15,8","2688","0","15,8","17%","20,3","","Opened","3,697","0","Safe","Windy","7,2",
"2018-06-22","19:57:49","Clear","Dry","Very Light","-19,1","15,7","2688","1","15,7","17%","20,3","","Opened","3,697","0","Safe","Windy","8,5",
"2018-06-22","19:57:59","Clear","Dry","Very Light","-20,5","15,6","2688","1","15,6","17%","20,1","","Opened","3,697","0","Safe","Very Windy","11,2",
