"Date","Time","Cloud Condition","Rain Condition","Brightness Condition","Cloud Value","Cloud Sensor Temperature","Rain Value","Brightness Value","Ambient Temperature","Rain Heating Percentage","Rain Sensor Temperature","Heating Status","Switch Status","Read Cycle","Timeout Errors","Safe Status","Wind Condition","Wind Value",
"2018-06-19","21:36:05","Clear","Dry","Light","-14,9","16,2","2688","54","16,2","14%","20,6","","Opened","3,697","0","Safe","Calm","1,5",
"2018-06-19","21:36:16","Clear","Dry","Light","-15,0","16,1","2688","55","16,1","14%","20,6","","Opened","3,697","0","Safe","Calm","2,0",
"2018-06-19","21:36:26","Clear","Dry","Light","-14,8","16,1","2688","57","16,1","14%","20,6","","Opened","3,697","0","Safe","Calm","2,5",
"2018-06-19","21:36:36","Clear","Dry","Light","-14,8","16,2","2688","58","16,2","14%","20,6","","Opened","3,743","0","Safe","Calm","2,7",
"2018-06-19","21:36:46","Clear","Dry","Light","-14,8","16,1","2688","60","16,1","14%","20,6","","Opened","3,698","0","Safe","Calm","2,5",
"2018-06-19","21:36:56","Clear","Dry","Light","-15,0","16,1","2688","61","16,1","14%","20,6","","Opened","3,697","0","Safe","Calm","2,2",
"2018-06-19","21:37:06","Clear","Dry","Light","-15,0","16,1","2688","63","16,1","14%","20,6","","Opened","3,697","0","Safe","Calm","2,0",
"2018-06-19","21:37:16","Clear","Dry","Light","-14,9","16,1","2688","64","16,1","14%","20,6","","Opened","3,697","0","Safe","Calm","1,8",
"2018-06-19","21:37:26","Clear","Dry","Light","-14,8","16,1","2688","65","16,1","14%","20,6","","Opened","3,697","0","Safe","Calm","1,7",
"2018-06-19","21:37:36","Clear","Dry","Light","-14,8","16,1","2688","67","16,1","14%","20,6","","Opened","3,744","0","Safe","Calm","1,8",
"2018-06-19","21:37:46","Clear","Dry","Light","-14,9","16,1","2688","69","16,1","14%","20,6","","Opened","3,696","0","Safe","Calm","2,0",
"2018-06-19","21:37:56","Clear","Dry","Light","-15,0","16,1","2688","70","16,1","14%","20,6","","Opened","3,698","0","Safe","Calm","2,3",
"2018-06-19","21:38:06","Clear","Dry","Light","-14,9","16,1","2688","71","16,1","14%","20,5","","Opened","3,698","0","Safe","Calm","2,5",
"2018-06-19","21:38:16","Clear","Dry","Light","-14,9","16,1","2688","73","16,1","14%","20,5","","Opened","3,697","0","Safe","Calm","2,7",
"2018-06-19","21:38:26","Clear","Dry","Light","-14,9","16,1","2688","75","16,1","14%","20,5","","Opened","3,697","0","Safe","Calm","2,5",
"2018-06-19","21:38:36","Clear","Dry","Light","-15,0","16,1","2688","77","16,1","14%","20,5","","Opened","3,744","0","Safe","Calm","2,0",
"2018-06-19","21:38:46","Clear","Dry","Light","-15,1","16,1","2688","78","16,1","14%","20,6","","Opened","3,697","0","Safe","Calm","1,5",
"2018-06-19","21:38:56","Clear","Dry","Light","-15,1","16,1","2688","80","16,1","14%","20,6","","Opened","3,696","0","Safe","Calm","1,2",
"2018-06-19","21:39:06","Clear","Dry","Light","-15,1","16,0","2688","82","16,0","14%","20,6","","Opened","3,698","0","Safe","Calm","0,8",
"2018-06-19","21:39:16","Clear","Dry","Light","-15,1","16,0","2688","84","16,0","14%","20,6","","Opened","3,697","0","Safe","Calm","0,5",
"2018-06-19","21:39:26","Clear","Dry","Light","-14,9","16,0","2688","85","16,0","14%","20,6","","Opened","3,697","0","Safe","Calm","0,5",
"2018-06-19","21:39:36","Clear","Dry","Light","-14,9","16,0","2688","88","16,0","14%","20,6","","Opened","3,743","0","Safe","Calm","0,5",
"2018-06-19","21:39:46","Clear","Dry","Light","-15,0","16,0","2688","89","16,0","14%","20,6","","Opened","3,697","0","Safe","Calm","0,7",
"2018-06-19","21:39:56","Clear","Dry","Light","-15,0","16,0","2688","91","16,0","14%","20,6","","Opened","3,697","0","Safe","Calm","0,8",
"2018-06-19","21:40:06","Clear","Dry","Light","-15,0","16,0","2688","93","16,0","14%","20,6","","Opened","3,696","0","Safe","Calm","0,8",
"2018-06-19","21:40:16","Clear","Dry","Light","-15,2","16,0","2688","96","16,0","14%","20,6","","Opened","3,714","0","Safe","Calm","0,7",
"2018-06-19","21:40:26","Clear","Dry","Light","-15,1","15,9","2688","98","15,9","14%","20,6","","Opened","3,697","0","Safe","Calm","0,5",
"2018-06-19","21:40:36","Clear","Dry","Light","-15,1","16,0","2688","100","16,0","14%","20,6","","Opened","3,744","0","Safe","Calm","0,3",
"2018-06-19","21:40:46","Clear","Dry","Light","-15,2","15,9","2688","102","15,9","14%","20,6","","Opened","3,696","0","Safe","Calm","0,2",
"2018-06-19","21:40:56","Clear","Dry","Light","-15,4","15,9","2688","104","15,9","14%","20,5","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:41:06","Clear","Dry","Light","-15,3","15,9","2688","106","15,9","14%","20,6","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:41:16","Clear","Dry","Light","-15,3","15,9","2688","109","15,9","14%","20,5","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:41:26","Clear","Dry","Light","-15,3","15,9","2688","112","15,9","14%","20,5","","Opened","3,698","0","Safe","Calm","0,0",
"2018-06-19","21:41:36","Clear","Dry","Light","-15,3","15,9","2688","114","15,9","14%","20,5","","Opened","3,759","0","Safe","Calm","0,0",
"2018-06-19","21:41:46","Clear","Dry","Light","-15,2","15,8","2688","116","15,8","14%","20,5","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:41:56","Clear","Dry","Light","-15,2","15,8","2688","118","15,8","14%","20,5","","Opened","3,696","0","Safe","Calm","0,0",
"2018-06-19","21:42:06","Clear","Dry","Light","-15,2","15,8","2688","121","15,8","14%","20,5","","Opened","3,698","0","Safe","Calm","0,2",
"2018-06-19","21:42:16","Clear","Dry","Light","-15,2","15,8","2688","123","15,8","14%","20,5","","Opened","3,698","0","Safe","Calm","0,3",
"2018-06-19","21:42:26","Clear","Dry","Light","-15,2","15,8","2688","126","15,8","14%","20,5","","Opened","3,697","0","Safe","Calm","0,5",
"2018-06-19","21:42:36","Clear","Dry","Light","-15,1","15,8","2688","129","15,8","14%","20,4","","Opened","3,744","0","Safe","Calm","0,8",
"2018-06-19","21:42:46","Clear","Dry","Light","-15,1","15,8","2688","132","15,8","14%","20,4","","Opened","3,697","0","Safe","Calm","1,2",
"2018-06-19","21:42:56","Clear","Dry","Light","-15,4","15,8","2688","134","15,8","14%","20,4","","Opened","3,697","0","Safe","Calm","1,3",
"2018-06-19","21:43:06","Clear","Dry","Light","-15,2","15,8","2688","138","15,8","14%","20,4","","Opened","3,696","0","Safe","Calm","1,3",
"2018-06-19","21:43:16","Clear","Dry","Light","-15,4","15,7","2688","140","15,7","14%","20,4","","Opened","3,713","0","Safe","Calm","1,2",
"2018-06-19","21:43:26","Clear","Dry","Light","-15,5","15,7","2688","143","15,7","14%","20,3","","Opened","3,714","0","Safe","Calm","1,0",
"2018-06-19","21:43:37","Clear","Dry","Light","-15,2","15,7","2688","146","15,7","14%","20,3","","Opened","4,368","0","Safe","Calm","0,8",
"2018-06-19","21:43:46","Clear","Dry","Light","-15,1","15,7","2688","149","15,7","14%","20,3","","Opened","3,697","0","Safe","Calm","0,7",
"2018-06-19","21:43:56","Clear","Dry","Light","-15,2","15,7","2688","152","15,7","14%","20,3","","Opened","3,698","0","Safe","Calm","0,7",
"2018-06-19","21:44:06","Clear","Dry","Light","-15,2","15,7","2688","156","15,7","14%","20,3","","Opened","3,697","0","Safe","Calm","0,5",
"2018-06-19","21:44:16","Clear","Dry","Light","-15,3","15,7","2688","159","15,7","14%","20,3","","Opened","3,697","0","Safe","Calm","0,5",
"2018-06-19","21:44:26","Clear","Dry","Light","-15,3","15,7","2688","162","15,7","14%","20,2","","Opened","3,697","0","Safe","Calm","0,5",
"2018-06-19","21:44:36","Clear","Dry","Light","-15,2","15,7","2688","165","15,7","14%","20,2","","Opened","3,745","0","Safe","Calm","0,3",
"2018-06-19","21:44:46","Clear","Dry","Light","-15,2","15,7","2688","170","15,7","14%","20,3","","Opened","3,696","0","Safe","Calm","0,2",
"2018-06-19","21:44:56","Clear","Dry","Light","-15,1","15,6","2688","172","15,6","14%","20,2","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:45:06","Clear","Dry","Light","-15,1","15,6","2688","176","15,6","14%","20,2","","Opened","3,698","0","Safe","Calm","0,0",
"2018-06-19","21:45:16","Clear","Dry","Light","-15,2","15,6","2688","179","15,6","14%","20,2","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:45:26","Clear","Dry","Light","-15,2","15,6","2688","183","15,6","14%","20,2","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:45:36","Clear","Dry","Light","-15,2","15,6","2688","188","15,6","14%","20,2","","Opened","3,744","0","Safe","Calm","0,0",
"2018-06-19","21:45:46","Clear","Dry","Light","-15,1","15,6","2688","190","15,6","14%","20,2","","Opened","3,698","0","Safe","Calm","0,0",
"2018-06-19","21:45:56","Clear","Dry","Light","-15,1","15,6","2688","195","15,6","14%","20,2","","Opened","3,696","0","Safe","Calm","0,0",
"2018-06-19","21:46:06","Clear","Dry","Light","-15,2","15,6","2688","199","15,6","14%","20,2","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:46:17","Clear","Dry","Light","-15,0","15,6","2688","203","15,6","14%","20,2","","Opened","4,134","0","Safe","Calm","0,0",
"2018-06-19","21:46:26","Clear","Dry","Light","-15,2","15,6","2688","208","15,6","14%","20,2","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:46:36","Clear","Dry","Light","-15,1","15,6","2688","212","15,6","14%","20,2","","Opened","3,744","0","Safe","Calm","0,0",
"2018-06-19","21:46:46","Clear","Dry","Light","-15,2","15,6","2688","216","15,6","14%","20,2","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:46:56","Clear","Dry","Light","-15,3","15,6","2688","221","15,6","14%","20,2","","Opened","3,698","0","Safe","Calm","0,0",
"2018-06-19","21:47:06","Clear","Dry","Light","-15,2","15,6","2688","225","15,6","14%","20,2","","Opened","3,696","0","Safe","Calm","0,0",
"2018-06-19","21:47:16","Clear","Dry","Light","-15,2","15,6","2688","230","15,6","14%","20,2","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:47:26","Clear","Dry","Light","-15,3","15,5","2688","235","15,5","14%","20,2","","Opened","3,698","0","Safe","Calm","0,0",
"2018-06-19","21:47:36","Clear","Dry","Light","-15,4","15,5","2688","239","15,5","14%","20,2","","Opened","3,728","0","Safe","Calm","0,0",
"2018-06-19","21:47:46","Clear","Dry","Light","-15,3","15,5","2688","244","15,5","14%","20,2","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:47:56","Clear","Dry","Light","-15,3","15,5","2688","249","15,5","14%","20,2","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:48:06","Clear","Dry","Light","-15,3","15,5","2688","254","15,5","14%","20,2","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:48:16","Clear","Dry","Light","-15,2","15,5","2688","259","15,5","14%","20,2","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:48:26","Clear","Dry","Light","-15,2","15,5","2688","266","15,5","14%","20,2","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:48:36","Clear","Dry","Light","-15,0","15,5","2688","270","15,5","14%","20,2","","Opened","3,744","0","Safe","Calm","0,0",
"2018-06-19","21:48:46","Clear","Dry","Light","-15,2","15,4","2688","275","15,4","14%","20,2","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:48:56","Clear","Dry","Light","-15,2","15,4","2688","281","15,4","14%","20,2","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:49:06","Clear","Dry","Light","-15,1","15,4","2688","287","15,4","14%","20,2","Heating DOWN","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:49:16","Clear","Dry","Light","-15,1","15,4","2688","293","15,4","13%","20,2","Heating DOWN","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:49:26","Clear","Dry","Light","-15,1","15,4","2688","300","15,4","12%","20,1","","Opened","3,696","0","Safe","Calm","0,0",
"2018-06-19","21:49:36","Clear","Dry","Light","-15,1","15,4","2688","307","15,4","12%","20,0","","Opened","3,745","0","Safe","Calm","0,0",
"2018-06-19","21:49:46","Clear","Dry","Light","-15,0","15,4","2688","311","15,4","12%","20,0","","Opened","3,698","0","Safe","Calm","0,0",
"2018-06-19","21:49:56","Clear","Dry","Light","-15,0","15,4","2688","318","15,4","12%","19,9","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:50:06","Clear","Dry","Light","-15,0","15,4","2688","326","15,4","12%","19,9","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:50:16","Clear","Dry","Light","-14,9","15,4","2688","331","15,4","12%","19,8","","Opened","3,696","0","Safe","Calm","0,0",
"2018-06-19","21:50:26","Clear","Dry","Light","-15,0","15,4","2688","339","15,4","12%","19,8","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:50:36","Clear","Dry","Light","-15,1","15,4","2688","347","15,4","12%","19,7","","Opened","3,743","0","Safe","Calm","0,0",
"2018-06-19","21:50:46","Clear","Dry","Light","-15,1","15,4","2688","353","15,4","12%","19,7","","Opened","3,698","0","Safe","Calm","0,0",
"2018-06-19","21:50:56","Clear","Dry","Light","-15,0","15,4","2688","359","15,4","12%","19,7","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:51:06","Clear","Dry","Light","-15,2","15,4","2688","368","15,4","12%","19,6","","Opened","3,698","0","Safe","Calm","0,0",
"2018-06-19","21:51:16","Clear","Dry","Light","-15,0","15,4","2688","375","15,4","12%","19,6","","Opened","3,697","0","Safe","Calm","0,2",
"2018-06-19","21:51:26","Clear","Dry","Light","-15,2","15,4","2688","385","15,4","12%","19,5","Heating UP","Opened","3,696","0","Safe","Calm","0,3",
"2018-06-19","21:51:37","Clear","Dry","Light","-15,2","15,4","2688","392","15,4","13%","19,5","Heating UP","Opened","3,744","0","Safe","Calm","0,5",
"2018-06-19","21:51:46","Clear","Dry","Light","-15,1","15,4","2688","399","15,4","14%","19,6","","Opened","3,697","0","Safe","Calm","0,5",
"2018-06-19","21:51:57","Clear","Dry","Light","-15,3","15,3","2688","410","15,3","14%","19,6","","Opened","3,714","0","Safe","Calm","0,5",
"2018-06-19","21:52:06","Clear","Dry","Light","-15,1","15,3","2688","417","15,3","14%","19,6","","Opened","3,697","0","Safe","Calm","0,5",
"2018-06-19","21:52:16","Clear","Dry","Light","-15,0","15,3","2688","425","15,3","14%","19,6","","Opened","3,697","0","Safe","Calm","0,3",
"2018-06-19","21:52:27","Clear","Dry","Light","-15,2","15,3","2688","434","15,3","14%","19,6","","Opened","3,697","0","Safe","Calm","0,2",
"2018-06-19","21:52:37","Clear","Dry","Light","-15,2","15,3","2688","447","15,3","14%","19,6","","Opened","3,743","0","Safe","Calm","0,0",
"2018-06-19","21:52:47","Clear","Dry","Light","-15,2","15,3","2688","456","15,3","14%","19,6","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:52:57","Clear","Dry","Light","-15,1","15,3","2688","465","15,3","14%","19,6","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:53:07","Clear","Dry","Light","-14,8","15,3","2688","474","15,3","14%","19,6","","Opened","3,698","0","Safe","Calm","0,5",
"2018-06-19","21:53:17","Clear","Dry","Light","-14,9","15,3","2688","484","15,3","14%","19,6","","Opened","3,697","0","Safe","Calm","0,7",
"2018-06-19","21:53:27","Clear","Dry","Light","-14,9","15,3","2688","495","15,3","14%","19,6","","Opened","3,697","0","Safe","Calm","1,2",
"2018-06-19","21:53:37","Clear","Dry","Light","-14,8","15,3","2688","506","15,3","14%","19,6","","Opened","3,744","0","Safe","Calm","1,3",
"2018-06-19","21:53:47","Clear","Dry","Light","-14,9","15,3","2688","517","15,3","14%","19,7","","Opened","3,698","0","Safe","Calm","1,3",
"2018-06-19","21:53:57","Clear","Dry","Light","-15,1","15,3","2688","529","15,3","14%","19,7","","Opened","3,697","0","Safe","Calm","1,3",
"2018-06-19","21:54:07","Clear","Dry","Light","-15,0","15,3","2688","541","15,3","14%","19,8","","Opened","3,697","0","Safe","Calm","0,8",
"2018-06-19","21:54:17","Clear","Dry","Light","-15,0","15,3","2688","553","15,3","14%","19,8","","Opened","3,699","0","Safe","Calm","0,7",
"2018-06-19","21:54:27","Clear","Dry","Light","-14,8","15,3","2688","560","15,3","14%","19,7","","Opened","3,697","0","Safe","Calm","0,5",
"2018-06-19","21:54:37","Clear","Dry","Light","-14,9","15,3","2688","574","15,3","14%","19,7","","Opened","3,758","0","Safe","Calm","0,7",
"2018-06-19","21:54:47","Clear","Dry","Light","-15,0","15,2","2688","588","15,2","14%","19,7","","Opened","3,697","0","Safe","Calm","0,8",
"2018-06-19","21:54:57","Clear","Dry","Light","-14,9","15,3","2688","602","15,3","14%","19,7","","Opened","3,698","0","Safe","Calm","0,8",
"2018-06-19","21:55:07","Clear","Dry","Light","-15,0","15,2","2688","618","15,2","14%","19,7","","Opened","3,698","0","Safe","Calm","1,0",
"2018-06-19","21:55:17","Clear","Dry","Light","-14,9","15,2","2688","626","15,2","14%","19,7","","Opened","3,697","0","Safe","Calm","1,0",
"2018-06-19","21:55:27","Clear","Dry","Light","-14,9","15,2","2688","643","15,2","14%","19,7","","Opened","3,698","0","Safe","Calm","0,7",
"2018-06-19","21:55:37","Clear","Dry","Light","-15,0","15,2","2688","651","15,2","14%","19,8","","Opened","3,744","0","Safe","Calm","0,3",
"2018-06-19","21:55:47","Clear","Dry","Light","-15,0","15,2","2688","669","15,2","14%","19,8","","Opened","3,696","0","Safe","Calm","0,2",
"2018-06-19","21:55:57","Clear","Dry","Light","-15,0","15,2","2688","678","15,2","14%","19,8","","Opened","3,697","0","Safe","Calm","0,2",
"2018-06-19","21:56:07","Clear","Dry","Light","-15,1","15,2","2688","698","15,2","14%","19,9","","Opened","3,698","0","Safe","Calm","0,0",
"2018-06-19","21:56:17","Clear","Dry","Light","-15,1","15,2","2688","718","15,2","14%","19,9","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:56:27","Clear","Dry","Light","-15,0","15,2","2688","729","15,2","14%","19,9","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:56:37","Clear","Dry","Light","-15,1","15,2","2688","751","15,2","14%","19,8","","Opened","3,745","0","Safe","Calm","0,0",
"2018-06-19","21:56:47","Clear","Dry","Light","-15,1","15,2","2688","762","15,2","14%","19,8","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","21:56:57","Clear","Dry","Light","-15,2","15,2","2688","774","15,2","14%","19,9","","Opened","3,713","0","Safe","Calm","0,0",
"2018-06-19","21:57:07","Clear","Dry","Light","-15,3","15,2","2688","799","15,2","14%","19,9","","Opened","3,712","0","Safe","Calm","0,0",
"2018-06-19","21:57:17","Clear","Dry","Light","-15,3","15,1","2688","812","15,1","14%","19,9","","Opened","3,714","0","Safe","Calm","0,0",
"2018-06-19","21:57:27","Clear","Dry","Light","-15,4","15,1","2688","825","15,1","14%","19,8","","Opened","3,713","0","Safe","Calm","0,0",
"2018-06-19","21:57:37","Clear","Dry","Light","-15,2","15,1","2688","853","15,1","14%","19,7","","Opened","3,759","0","Safe","Calm","0,0",
"2018-06-19","21:57:47","Clear","Dry","Light","-15,3","15,1","2688","868","15,1","14%","19,7","","Opened","3,714","0","Safe","Calm","0,0",
"2018-06-19","21:57:57","Clear","Dry","Light","-15,4","15,1","2688","883","15,1","14%","19,6","","Opened","3,712","0","Safe","Calm","0,2",
"2018-06-19","21:58:07","Clear","Dry","Light","-15,3","15,1","2688","899","15,1","14%","19,6","","Opened","3,713","0","Safe","Calm","0,3",
"2018-06-19","21:58:17","Clear","Dry","Light","-15,5","15,0","2688","915","15,0","14%","19,5","","Opened","3,713","0","Safe","Calm","0,8",
"2018-06-19","21:58:27","Clear","Dry","Light","-15,3","15,1","2688","949","15,1","14%","19,5","","Opened","3,713","0","Safe","Calm","1,5",
"2018-06-19","21:58:37","Clear","Dry","Light","-15,1","15,0","2688","967","15,0","14%","19,5","","Opened","3,744","0","Safe","Calm","2,0",
"2018-06-19","21:58:47","Clear","Dry","Light","-15,1","15,1","2688","986","15,1","14%","19,5","","Opened","3,696","0","Safe","Calm","2,3",
"2018-06-19","21:58:57","Clear","Dry","Light","-15,2","15,1","2688","1005","15,1","14%","19,5","","Opened","3,714","0","Safe","Calm","2,5",
"2018-06-19","21:59:07","Clear","Dry","Light","-15,4","15,1","2688","1025","15,1","14%","19,5","","Opened","3,713","0","Safe","Calm","2,7",
"2018-06-19","21:59:17","Clear","Dry","Light","-15,3","15,0","2688","1046","15,0","14%","19,4","","Opened","3,713","0","Safe","Calm","2,5",
"2018-06-19","21:59:27","Clear","Dry","Light","-15,3","15,0","2688","1067","15,0","14%","19,4","","Opened","3,713","0","Safe","Calm","2,2",
"2018-06-19","21:59:37","Clear","Dry","Light","-15,4","15,0","2688","1090","15,0","14%","19,4","","Opened","3,744","0","Safe","Calm","1,8",
"2018-06-19","21:59:47","Clear","Dry","Light","-15,3","15,0","2688","1113","15,0","14%","19,4","","Opened","3,712","0","Safe","Calm","1,8",
"2018-06-19","21:59:57","Clear","Dry","Light","-15,3","15,0","2688","1138","15,0","14%","19,4","","Opened","3,712","0","Safe","Calm","1,7",
"2018-06-19","22:00:07","Clear","Dry","Light","-15,1","15,0","2688","1163","15,0","14%","19,3","","Opened","3,698","0","Safe","Calm","1,8",
"2018-06-19","22:00:17","Clear","Dry","Light","-15,1","15,0","2688","1189","15,0","14%","19,3","","Opened","3,712","0","Safe","Calm","1,8",
"2018-06-19","22:00:27","Clear","Dry","Light","-15,2","15,0","2688","1217","15,0","14%","19,4","","Opened","3,713","0","Safe","Calm","1,7",
"2018-06-19","22:00:37","Clear","Dry","Light","-15,2","15,0","2688","1246","15,0","14%","19,4","","Opened","3,744","0","Safe","Calm","1,7",
"2018-06-19","22:00:47","Clear","Dry","Light","-15,3","15,0","2688","1276","15,0","14%","19,4","","Opened","3,712","0","Safe","Calm","1,5",
"2018-06-19","22:00:57","Clear","Dry","Light","-15,1","15,0","2688","1308","15,0","14%","19,4","","Opened","3,713","0","Safe","Calm","1,7",
"2018-06-19","22:01:07","Clear","Dry","Light","-15,1","15,0","2688","1341","15,0","14%","19,4","","Opened","3,712","0","Safe","Calm","1,2",
"2018-06-19","22:01:17","Clear","Dry","Light","-14,9","15,0","2688","1341","15,0","14%","19,4","","Opened","3,698","0","Safe","Calm","0,8",
"2018-06-19","22:01:27","Clear","Dry","Light","-15,1","14,9","2688","1376","14,9","14%","19,4","","Opened","3,698","0","Safe","Calm","0,7",
"2018-06-19","22:01:37","Clear","Dry","Light","-15,1","14,9","2688","1413","14,9","14%","19,4","","Opened","3,744","0","Safe","Calm","0,5",
"2018-06-19","22:01:47","Clear","Dry","Light","-15,0","14,9","2688","1452","14,9","14%","19,4","","Opened","3,697","0","Safe","Calm","0,3",
"2018-06-19","22:01:57","Clear","Dry","Light","-15,1","14,9","2688","1492","14,9","14%","19,4","","Opened","3,698","0","Safe","Calm","0,0",
"2018-06-19","22:02:07","Clear","Dry","Light","-15,0","14,9","2688","1535","14,9","14%","19,5","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","22:02:17","Clear","Dry","Light","-14,9","14,9","2688","1535","14,9","14%","19,5","","Opened","3,696","0","Safe","Calm","0,0",
"2018-06-19","22:02:27","Clear","Dry","Light","-14,9","14,9","2688","1581","14,9","14%","19,5","","Opened","3,699","0","Safe","Calm","0,0",
"2018-06-19","22:02:37","Clear","Dry","Light","-14,9","14,9","2688","1629","14,9","14%","19,5","","Opened","3,744","0","Safe","Calm","0,0",
"2018-06-19","22:02:47","Clear","Dry","Light","-15,1","14,9","2688","1629","14,9","14%","19,5","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","22:02:57","Clear","Dry","Light","-15,0","14,9","2688","1680","14,9","14%","19,5","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","22:03:07","Clear","Dry","Light","-14,9","14,9","2688","1734","14,9","14%","19,4","","Opened","3,698","0","Safe","Calm","0,0",
"2018-06-19","22:03:17","Clear","Dry","Light","-15,0","14,8","2688","1734","14,8","14%","19,5","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","22:03:27","Clear","Dry","Light","-15,0","14,8","2688","1792","14,8","14%","19,5","","Opened","3,696","0","Safe","Calm","0,0",
"2018-06-19","22:03:37","Clear","Dry","Light","-14,9","14,8","2688","1854","14,8","14%","19,4","","Opened","3,745","0","Safe","Calm","0,0",
"2018-06-19","22:03:47","Clear","Dry","Light","-14,9","14,9","2688","1854","14,9","14%","19,5","","Opened","3,697","0","Safe","Calm","0,0",
"2018-06-19","22:03:57","Clear","Dry","Light","-14,9","14,9","2688","1919","14,9","14%","19,4","","Opened","3,697","0","Safe","Calm","0,2",
"2018-06-19","22:04:07","Clear","Dry","Light","-14,8","14,8","2688","1990","14,8","14%","19,4","","Opened","3,696","0","Safe","Calm","0,3",
"2018-06-19","22:04:17","Clear","Dry","Light","-14,8","14,8","2688","1990","14,8","14%","19,4","","Opened","3,698","0","Safe","Calm","0,5",
"2018-06-19","22:04:27","Clear","Dry","Light","-14,9","14,8","2688","2066","14,8","14%","19,4","","Opened","3,698","0","Safe","Calm","0,7",
"2018-06-19","22:04:37","Clear","Dry","Light","-14,9","14,8","2688","2066","14,8","14%","19,4","","Opened","3,743","0","Safe","Calm","0,8",
"2018-06-19","22:04:47","Clear","Dry","Dark","-15,0","14,8","2688","2147","14,8","14%","19,4","","Opened","3,697","0","Safe","Calm","1,0",
"2018-06-19","22:04:57","Clear","Dry","Dark","-14,8","14,8","2688","2147","14,8","14%","19,3","","Opened","3,697","0","Safe","Calm","1,0",
"2018-06-19","22:05:07","Clear","Dry","Dark","-14,7","14,8","2688","2236","14,8","14%","19,4","","Opened","3,698","0","Safe","Calm","1,0",
"2018-06-19","22:05:17","Clear","Dry","Dark","-14,8","14,8","2688","2236","14,8","14%","19,3","","Opened","3,696","0","Safe","Calm","1,2",
"2018-06-19","22:05:27","Clear","Dry","Dark","-14,8","14,9","2688","2331","14,9","14%","19,3","","Opened","3,713","0","Safe","Calm","1,2",
"2018-06-19","22:05:37","Clear","Dry","Dark","-14,9","14,8","2688","2331","14,8","14%","19,3","","Opened","3,745","0","Safe","Calm","1,3",
"2018-06-19","22:05:47","Clear","Dry","Dark","-14,6","14,8","2688","2435","14,8","14%","19,3","","Opened","3,712","0","Safe","Calm","1,5",
"2018-06-19","22:05:57","Clear","Dry","Dark","-14,8","14,9","2688","2435","14,9","14%","19,3","","Opened","3,713","0","Safe","Calm","1,5",
"2018-06-19","22:06:07","Clear","Dry","Dark","-14,9","14,9","2688","2548","14,9","14%","19,4","","Opened","3,713","0","Safe","Calm","1,5",
"2018-06-19","22:06:17","Clear","Dry","Dark","-14,7","14,9","2688","2548","14,9","14%","19,3","","Opened","3,713","0","Safe","Calm","1,3",
"2018-06-19","22:06:27","Clear","Dry","Dark","-14,8","14,9","2688","2672","14,9","14%","19,3","","Opened","3,712","0","Safe","Calm","1,2",
"2018-06-19","22:06:37","Clear","Dry","Dark","-14,9","14,9","2688","2672","14,9","14%","19,3","","Opened","3,744","0","Safe","Calm","0,8",
"2018-06-19","22:06:47","Clear","Dry","Dark","-14,8","14,9","2688","2808","14,9","14%","19,3","","Opened","3,714","0","Safe","Calm","0,5",
"2018-06-19","22:06:57","Clear","Dry","Dark","-14,9","14,9","2688","2808","14,9","14%","19,3","","Opened","3,712","0","Safe","Calm","0,3",
